latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,sensor,brightness,bright_t31,province
-1.48194,114.57989,300.94,0.45,0.47,2026-04-06,1816,N,VIIRS,n,2.0,287.87,0.58,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
1.41551,118.23862,339.83,0.39,0.36,2026-04-06,535,N,VIIRS,n,2.0,296.44,5.4,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
1.60486,110.12923,326.13,0.35,0.57,2026-04-06,536,N,VIIRS,n,2.0,290.83,2.34,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.60435,110.12605,330.71,0.35,0.57,2026-04-06,536,N,VIIRS,n,2.0,290.82,2.34,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.2398,110.72253,329.4,0.32,0.55,2026-04-06,536,N,VIIRS,n,2.0,285.4,1.17,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.89346,115.85827,309.11,0.56,0.51,2026-04-06,1816,N,VIIRS,n,2.0,285.36,6.08,N,2,VIIRS_SNPP_SP,,,Kalimantan Selatan
1.08897,111.73122,335.02,0.55,0.51,2026-04-06,535,N,VIIRS,n,2.0,279.02,10.27,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
0.68326,117.14037,336.7,0.41,0.37,2026-04-06,535,N,VIIRS,n,2.0,297.39,10.31,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.31879,116.94441,332.93,0.42,0.38,2026-04-06,535,N,VIIRS,l,2.0,296.45,6.03,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.08327,117.48148,334.21,0.41,0.37,2026-04-06,535,N,VIIRS,l,2.0,295.71,4.2,D,3,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.76774,111.99561,339.29,0.59,0.52,2026-04-06,535,N,VIIRS,n,2.0,291.08,14.68,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.19814,112.17199,327.19,0.58,0.52,2026-04-06,534,N,VIIRS,n,2.0,288.52,3.78,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
1.92223,109.48263,304.57,0.38,0.36,2026-04-06,1815,N,VIIRS,n,2.0,285.4,0.79,N,0,VIIRS_SNPP_SP,,,Kalimantan Barat
3.60477,112.41109,331.06,0.44,0.38,2026-04-06,1815,N,VIIRS,n,2.0,281.8,2.82,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.62666,112.67603,317.89,0.45,0.39,2026-04-06,1815,N,VIIRS,n,2.0,290.2,3.46,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.63208,112.71013,318.21,0.45,0.39,2026-04-06,1815,N,VIIRS,n,2.0,290.27,4.52,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.85315,108.09755,309.08,0.41,0.37,2026-04-06,1815,N,VIIRS,n,2.0,289.8,1.05,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-2.21157,115.49182,307.9,0.53,0.5,2026-04-06,1816,N,VIIRS,n,2.0,289.76,1.35,N,2,VIIRS_SNPP_SP,,,Kalimantan Selatan
-2.05974,115.57218,304.6,0.54,0.5,2026-04-06,1816,N,VIIRS,n,2.0,288.86,1.39,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.89424,115.86338,338.14,0.56,0.51,2026-04-06,1816,N,VIIRS,n,2.0,285.02,6.08,N,2,VIIRS_SNPP_SP,,,Kalimantan Selatan
1.93721,109.36083,345.13,0.39,0.59,2026-04-06,536,N,VIIRS,n,2.0,286.38,4.49,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
3.61886,116.59087,333.0,0.41,0.37,2026-04-06,536,N,VIIRS,n,2.0,296.94,4.69,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
-1.89433,115.86244,304.1,0.44,0.38,2026-04-07,1757,N,VIIRS,n,2.0,277.22,1.26,N,2,VIIRS_SNPP_SP,,,Kalimantan Selatan
3.60679,112.41154,327.83,0.42,0.38,2026-04-07,1756,N,VIIRS,n,2.0,293.18,3.29,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.6304,112.70827,313.25,0.41,0.37,2026-04-07,1756,N,VIIRS,n,2.0,290.45,1.74,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.62813,112.67771,320.25,0.41,0.37,2026-04-07,1756,N,VIIRS,n,2.0,290.38,2.24,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-1.48112,114.58245,303.72,0.4,0.37,2026-04-07,1757,N,VIIRS,n,2.0,288.93,0.61,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
3.54395,113.35221,310.27,0.39,0.37,2026-04-07,1756,N,VIIRS,n,2.0,292.03,1.03,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.53499,113.34357,315.77,0.39,0.37,2026-04-07,1756,N,VIIRS,n,2.0,293.61,1.61,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.52263,113.31262,315.89,0.4,0.37,2026-04-07,1756,N,VIIRS,n,2.0,293.87,1.97,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.00065,117.23936,310.4,0.46,0.39,2026-04-07,1756,N,VIIRS,n,2.0,290.92,1.23,N,0,VIIRS_SNPP_SP,,,Kalimantan Utara
1.25197,109.89454,330.89,0.54,0.67,2026-04-07,657,N,VIIRS,n,2.0,286.91,11.01,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.25122,109.88976,339.82,0.53,0.67,2026-04-07,657,N,VIIRS,n,2.0,284.99,7.66,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
4.28219,118.00892,327.3,0.39,0.44,2026-04-07,517,N,VIIRS,l,2.0,298.2,4.44,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
4.20533,117.1796,335.96,0.44,0.46,2026-04-07,517,N,VIIRS,n,2.0,292.76,4.86,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
4.38035,114.03874,304.54,0.39,0.36,2026-04-07,1756,N,VIIRS,n,2.0,282.83,0.86,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-1.48056,114.57891,306.73,0.4,0.37,2026-04-07,1757,N,VIIRS,n,2.0,288.79,0.7,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
4.19612,117.17707,332.93,0.44,0.46,2026-04-07,517,N,VIIRS,n,2.0,293.31,4.5,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
-0.84567,117.26518,307.32,0.5,0.41,2026-04-07,1757,N,VIIRS,n,2.0,277.81,1.14,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
-0.73149,117.06036,301.49,0.48,0.4,2026-04-07,1757,N,VIIRS,n,2.0,281.42,0.59,N,0,VIIRS_SNPP_SP,,,Kalimantan Timur
-0.70938,117.06391,304.6,0.48,0.4,2026-04-07,1757,N,VIIRS,n,2.0,281.75,0.5,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.67144,117.53333,305.71,0.49,0.4,2026-04-07,1757,N,VIIRS,n,2.0,290.36,1.26,N,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.67405,117.56548,324.16,0.49,0.41,2026-04-07,1757,N,VIIRS,n,2.0,290.25,3.44,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.67567,117.56447,330.55,0.49,0.41,2026-04-07,1757,N,VIIRS,n,2.0,291.09,4.26,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.67776,117.56613,310.62,0.49,0.41,2026-04-07,1757,N,VIIRS,n,2.0,290.77,1.36,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.68218,117.56231,307.73,0.49,0.41,2026-04-07,1757,N,VIIRS,n,2.0,290.7,1.36,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.68287,117.55785,307.36,0.49,0.41,2026-04-07,1757,N,VIIRS,n,2.0,290.55,1.28,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.68383,117.56126,316.53,0.49,0.41,2026-04-07,1757,N,VIIRS,n,2.0,291.07,2.45,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.70319,117.46509,304.53,0.49,0.4,2026-04-07,1757,N,VIIRS,n,2.0,291.35,0.7,N,0,VIIRS_SNPP_SP,,,Kalimantan Timur
1.917,109.50479,316.19,0.56,0.43,2026-04-07,1757,N,VIIRS,n,2.0,287.74,2.34,N,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.92095,109.50539,324.27,0.56,0.43,2026-04-07,1757,N,VIIRS,n,2.0,288.12,3.35,N,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-3.76345,115.43309,308.26,0.44,0.38,2026-04-07,1758,N,VIIRS,n,2.0,290.51,1.16,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.19731,114.73547,315.7,0.4,0.37,2026-04-07,1757,N,VIIRS,n,2.0,290.25,1.4,N,2,VIIRS_SNPP_SP,,,Kalimantan Tengah
3.60691,112.40867,332.73,0.48,0.64,2026-04-07,517,N,VIIRS,n,2.0,286.67,5.54,D,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
0.79952,110.70705,301.36,0.47,0.39,2026-04-07,1757,N,VIIRS,n,2.0,287.03,0.63,N,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
3.52501,113.31317,326.08,0.41,0.61,2026-04-07,517,N,VIIRS,n,2.0,289.92,5.54,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-3.45833,119.08394,330.75,0.43,0.46,2026-04-07,515,N,VIIRS,n,2.0,290.87,4.09,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-3.45779,119.08759,339.8,0.43,0.46,2026-04-07,515,N,VIIRS,n,2.0,290.34,4.39,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-2.21209,115.50053,327.97,0.36,0.57,2026-04-07,516,N,VIIRS,n,2.0,281.69,3.55,D,2,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.25933,117.64971,337.05,0.5,0.49,2026-04-07,516,N,VIIRS,n,2.0,290.14,6.25,D,3,VIIRS_SNPP_SP,,,Kalimantan Timur
0.0839,117.48096,337.53,0.49,0.49,2026-04-07,516,N,VIIRS,n,2.0,290.91,2.82,D,3,VIIRS_SNPP_SP,,,Kalimantan Timur
0.80744,117.52346,325.33,0.47,0.48,2026-04-07,516,N,VIIRS,l,2.0,297.89,4.73,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.93071,117.70833,325.11,0.46,0.47,2026-04-07,516,N,VIIRS,n,2.0,290.71,4.56,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
1.01197,117.82982,340.18,0.45,0.47,2026-04-07,516,N,VIIRS,n,2.0,291.46,9.99,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
1.0181,117.81226,325.15,0.45,0.47,2026-04-07,516,N,VIIRS,n,2.0,293.18,2.99,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
1.22167,116.9798,331.03,0.51,0.49,2026-04-07,516,N,VIIRS,n,2.0,279.8,4.46,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
1.41585,118.23835,334.72,0.42,0.45,2026-04-07,516,N,VIIRS,n,2.0,285.27,4.31,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
3.60468,112.41264,333.23,0.48,0.64,2026-04-07,517,N,VIIRS,n,2.0,286.75,5.33,D,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-1.8957,115.8602,,2.0,1.4,2026-04-07,1251,Terra,MODIS,56,61.03,,10.4,N,2,MODIS_SP,303.8,291.4,Kalimantan Selatan
2.18491,116.92393,340.81,0.5,0.49,2026-04-07,517,N,VIIRS,n,2.0,291.72,9.81,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
3.52196,113.3141,327.1,0.42,0.61,2026-04-07,517,N,VIIRS,n,2.0,290.73,3.92,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.59405,116.72409,328.02,0.5,0.49,2026-04-07,517,N,VIIRS,n,2.0,280.58,3.21,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
2.59293,116.72295,330.59,0.5,0.49,2026-04-07,517,N,VIIRS,n,2.0,280.42,3.71,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
2.19945,116.94576,348.89,0.49,0.49,2026-04-07,517,N,VIIRS,n,2.0,291.46,10.19,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
2.19739,116.94482,341.92,0.49,0.49,2026-04-07,517,N,VIIRS,n,2.0,290.24,13.54,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
-0.76719,115.87418,332.83,0.6,0.71,2026-04-08,638,N,VIIRS,n,2.0,283.77,4.24,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.08542,117.48296,332.59,0.52,0.66,2026-04-08,457,N,VIIRS,n,2.0,285.12,4.5,D,3,VIIRS_SNPP_SP,,,Kalimantan Timur
-2.55207,119.33694,327.15,0.42,0.61,2026-04-08,457,N,VIIRS,n,2.0,285.94,4.7,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
-2.55571,119.33802,329.67,0.42,0.61,2026-04-08,457,N,VIIRS,n,2.0,284.94,5.51,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
3.39551,113.29034,299.44,0.45,0.47,2026-04-08,1737,N,VIIRS,n,2.0,279.8,3.71,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.5997,113.4708,,1.7,1.3,2026-04-08,723,Aqua,MODIS,82,61.03,,40.5,D,0,MODIS_SP,326.4,295.0,Malaysia/Brunei (Borneo)
2.989,117.3254,,1.0,1.0,2026-04-08,723,Aqua,MODIS,69,61.03,,6.3,D,0,MODIS_SP,311.8,292.8,Kalimantan Utara
3.2849,113.0894,,1.2,1.1,2026-04-08,1332,Terra,MODIS,89,61.03,,13.3,N,2,MODIS_SP,314.1,292.8,Malaysia/Brunei (Borneo)
3.2835,113.079,,1.2,1.1,2026-04-08,1332,Terra,MODIS,93,61.03,,16.7,N,2,MODIS_SP,316.6,293.6,Malaysia/Brunei (Borneo)
-1.3743,114.3169,,1.2,1.1,2026-04-08,1330,Terra,MODIS,77,61.03,,9.3,N,0,MODIS_SP,309.1,291.3,Kalimantan Selatan
-1.8947,115.8633,,1.5,1.2,2026-04-08,1330,Terra,MODIS,36,61.03,,13.8,N,2,MODIS_SP,305.6,283.2,Kalimantan Selatan
1.51751,110.86669,329.84,0.6,0.53,2026-04-08,638,N,VIIRS,n,2.0,291.06,2.3,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
4.1386,113.9724,,1.5,1.2,2026-04-08,723,Aqua,MODIS,74,61.03,,14.7,D,0,MODIS_SP,316.1,295.4,Malaysia/Brunei (Borneo)
3.057,112.7933,,1.5,1.2,2026-04-08,110,Terra,MODIS,59,61.03,,12.2,D,0,MODIS_SP,315.1,296.6,Malaysia/Brunei (Borneo)
-0.4171,115.7953,,1.3,1.1,2026-04-08,722,Aqua,MODIS,51,61.03,,13.2,D,0,MODIS_SP,314.0,292.0,Kalimantan Timur
0.5324,117.2084,,1.1,1.0,2026-04-08,722,Aqua,MODIS,35,61.03,,3.5,D,0,MODIS_SP,305.7,288.0,Kalimantan Timur
1.7694,117.2044,,1.1,1.0,2026-04-08,722,Aqua,MODIS,52,61.03,,5.6,D,0,MODIS_SP,309.0,293.1,Kalimantan Utara
3.605,112.4089,,1.1,1.1,2026-04-08,1332,Terra,MODIS,57,61.03,,5.6,N,3,MODIS_SP,307.9,293.6,Malaysia/Brunei (Borneo)
1.51855,110.8647,333.1,0.6,0.53,2026-04-08,638,N,VIIRS,n,2.0,291.29,6.05,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
3.52205,113.31249,305.39,0.45,0.47,2026-04-08,1737,N,VIIRS,n,2.0,277.19,1.24,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.01939,111.20693,338.23,0.32,0.55,2026-04-08,639,N,VIIRS,n,2.0,292.01,3.93,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
2.01728,111.2072,336.24,0.32,0.55,2026-04-08,639,N,VIIRS,n,2.0,292.26,4.6,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
2.82248,112.6341,306.25,0.49,0.48,2026-04-08,1738,N,VIIRS,n,2.0,283.33,1.24,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.10795,111.53738,315.63,0.56,0.52,2026-04-08,1738,N,VIIRS,n,2.0,285.47,2.64,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
0.86055,118.35312,301.77,0.38,0.36,2026-04-08,1738,N,VIIRS,n,2.0,284.81,0.48,N,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.85779,118.34916,303.6,0.38,0.36,2026-04-08,1738,N,VIIRS,n,2.0,285.21,4.09,N,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.85724,118.3526,331.45,0.38,0.36,2026-04-08,1738,N,VIIRS,n,2.0,286.43,6.09,N,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.67236,117.53291,309.56,0.39,0.36,2026-04-08,1738,N,VIIRS,n,2.0,291.38,2.16,N,0,VIIRS_SNPP_SP,,,Kalimantan Timur
-0.70969,117.0644,318.95,0.4,0.37,2026-04-08,1738,N,VIIRS,n,2.0,292.21,1.46,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
3.70538,113.52641,310.75,0.44,0.46,2026-04-08,1737,N,VIIRS,n,2.0,275.67,2.02,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.62574,112.67717,312.06,0.5,0.49,2026-04-08,1737,N,VIIRS,n,2.0,284.54,2.52,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.287,113.08197,340.14,0.46,0.47,2026-04-08,1737,N,VIIRS,n,2.0,282.09,4.93,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.28635,113.0862,308.27,0.46,0.47,2026-04-08,1737,N,VIIRS,n,2.0,277.63,1.37,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.28263,113.08142,308.91,0.46,0.47,2026-04-08,1737,N,VIIRS,n,2.0,283.05,1.9,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
0.66901,117.53241,305.28,0.39,0.36,2026-04-08,1738,N,VIIRS,n,2.0,290.8,1.13,N,0,VIIRS_SNPP_SP,,,Kalimantan Timur
3.27647,113.06329,343.8,0.46,0.47,2026-04-08,1737,N,VIIRS,n,2.0,284.84,7.68,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.45172,111.96489,339.18,0.37,0.58,2026-04-08,639,N,VIIRS,n,2.0,291.72,3.87,D,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.28198,113.08566,313.51,0.46,0.47,2026-04-08,1737,N,VIIRS,n,2.0,280.4,1.55,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.27598,113.06522,338.85,0.45,0.63,2026-04-08,639,N,VIIRS,n,2.0,290.93,4.6,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.28482,113.085,354.02,0.45,0.63,2026-04-08,639,N,VIIRS,n,2.0,292.47,12.34,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.28542,113.08912,367.0,0.45,0.63,2026-04-08,639,N,VIIRS,h,2.0,292.8,12.34,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.29072,113.08439,350.97,0.45,0.63,2026-04-08,639,N,VIIRS,n,2.0,290.47,12.34,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.29132,113.08852,367.0,0.45,0.63,2026-04-08,639,N,VIIRS,h,2.0,291.56,12.34,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.29072,113.0868,301.93,0.46,0.47,2026-04-08,1737,N,VIIRS,n,2.0,277.26,1.37,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.60322,113.4776,354.2,0.48,0.65,2026-04-08,639,N,VIIRS,n,2.0,289.57,7.33,D,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.71008,113.5266,339.08,0.49,0.65,2026-04-08,639,N,VIIRS,n,2.0,289.61,5.22,D,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.78983,113.60028,328.05,0.5,0.66,2026-04-08,639,N,VIIRS,n,2.0,287.92,7.35,D,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.27517,113.07182,307.19,0.46,0.47,2026-04-08,1737,N,VIIRS,n,2.0,284.39,1.68,N,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.79049,113.60489,356.81,0.5,0.66,2026-04-08,639,N,VIIRS,l,2.0,288.56,13.26,D,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.60256,113.47312,333.78,0.48,0.65,2026-04-08,639,N,VIIRS,n,2.0,288.88,7.33,D,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.79186,111.70235,302.36,0.59,0.7,2026-04-09,1719,N,VIIRS,n,2.0,281.64,2.23,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.79105,111.70779,300.61,0.59,0.7,2026-04-09,1719,N,VIIRS,n,2.0,281.06,11.45,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
0.6917,117.55029,316.06,0.44,0.46,2026-04-09,1719,N,VIIRS,n,2.0,287.46,2.41,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.67643,117.5643,304.75,0.44,0.46,2026-04-09,1719,N,VIIRS,n,2.0,287.45,1.06,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
0.08223,117.47966,306.78,0.44,0.46,2026-04-09,1719,N,VIIRS,n,2.0,289.36,2.61,N,3,VIIRS_SNPP_SP,,,Kalimantan Timur
0.08161,117.4836,312.34,0.44,0.46,2026-04-09,1719,N,VIIRS,n,2.0,289.69,2.91,N,3,VIIRS_SNPP_SP,,,Kalimantan Timur
3.30656,113.11172,339.65,0.43,0.46,2026-04-09,620,N,VIIRS,n,2.0,284.8,6.54,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.70715,113.53001,350.03,0.47,0.48,2026-04-09,620,N,VIIRS,n,2.0,297.54,46.81,D,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.27838,113.06406,332.79,0.43,0.46,2026-04-09,620,N,VIIRS,n,2.0,273.4,2.55,D,2,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.13597,117.30564,336.24,0.41,0.61,2026-04-09,620,N,VIIRS,n,2.0,290.25,4.81,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
3.1303,117.30629,355.11,0.41,0.61,2026-04-09,620,N,VIIRS,n,2.0,291.18,4.81,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
2.2429,111.9637,,1.8,1.3,2026-04-09,150,Terra,MODIS,48,61.03,,10.7,D,2,MODIS_SP,308.5,289.8,Malaysia/Brunei (Borneo)
3.70777,113.53426,342.33,0.47,0.48,2026-04-09,620,N,VIIRS,n,2.0,290.83,46.81,D,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.0309,117.24039,332.77,0.41,0.6,2026-04-09,620,N,VIIRS,n,2.0,289.75,2.39,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
3.60837,112.4146,319.91,0.76,0.77,2026-04-09,1859,N,VIIRS,n,2.0,281.23,7.84,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.79675,111.7142,367.0,0.59,0.7,2026-04-09,1719,N,VIIRS,h,2.0,283.42,11.45,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.79756,111.70876,321.96,0.59,0.7,2026-04-09,1719,N,VIIRS,n,2.0,280.61,11.45,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.79838,111.7033,303.65,0.59,0.7,2026-04-09,1719,N,VIIRS,n,2.0,280.9,2.23,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.82133,112.63416,302.48,0.51,0.66,2026-04-09,1719,N,VIIRS,n,2.0,283.44,1.13,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-1.25352,116.81193,331.4,0.46,0.47,2026-04-09,1720,N,VIIRS,n,2.0,287.07,5.92,N,3,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.24976,116.81436,323.02,0.46,0.47,2026-04-09,1720,N,VIIRS,n,2.0,287.53,4.46,N,3,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.24916,116.81261,347.14,0.46,0.47,2026-04-09,1720,N,VIIRS,n,2.0,287.71,5.92,N,3,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.24907,116.81017,322.68,0.46,0.47,2026-04-09,1720,N,VIIRS,n,2.0,287.36,4.86,N,3,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.24177,116.82242,307.47,0.46,0.47,2026-04-09,1720,N,VIIRS,n,2.0,287.09,1.55,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
-0.70974,117.06334,313.37,0.45,0.47,2026-04-09,1720,N,VIIRS,n,2.0,285.28,1.53,N,2,VIIRS_SNPP_SP,,,Kalimantan Timur
3.60963,112.40765,304.98,0.76,0.77,2026-04-09,1859,N,VIIRS,n,2.0,280.09,7.74,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-2.1985,110.1707,,1.0,1.0,2026-04-09,759,Aqua,MODIS,52,61.03,,5.3,D,0,MODIS_SP,313.3,296.7,Kalimantan Barat
3.6068,112.40818,314.61,0.76,0.77,2026-04-09,1859,N,VIIRS,n,2.0,279.81,5.79,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
3.60559,112.41515,316.06,0.76,0.77,2026-04-09,1859,N,VIIRS,n,2.0,281.85,5.79,N,3,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
2.79594,111.71966,308.51,0.59,0.7,2026-04-09,1719,N,VIIRS,n,2.0,283.68,7.66,N,0,VIIRS_SNPP_SP,,,Malaysia/Brunei (Borneo)
-1.3563,112.8531,,1.3,1.1,2026-04-09,800,Aqua,MODIS,72,61.03,,14.1,D,0,MODIS_SP,317.7,295.6,Kalimantan Tengah
1.07407,109.10119,336.65,0.4,0.37,2026-04-09,620,N,VIIRS,n,2.0,296.48,6.62,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
1.4046,111.0422,,1.1,1.0,2026-04-09,800,Aqua,MODIS,48,61.03,,6.3,D,0,MODIS_SP,311.7,293.0,Kalimantan Barat
0.34631,110.00069,334.38,0.41,0.37,2026-04-09,619,N,VIIRS,n,2.0,294.62,1.78,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.28443,110.02499,334.93,0.41,0.37,2026-04-09,619,N,VIIRS,n,2.0,297.99,3.81,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.0814,111.0859,338.59,0.45,0.39,2026-04-09,619,N,VIIRS,n,2.0,294.06,6.51,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
